"ano";"mes";"acre";"amapa";"amazonas";"para";"rondonia";"roraima";"tocantins";"alagoas";"bahia";"ceara";"maranhao";"paraiba";"pernambuco";"piaui";"rio_grande_do_norte";"sergipe";"espirito_santo";"minas_gerais";"rio_de_janeiro";"sao_paulo";"parana";"rio_grande_do_sul";"santa_catarina";"distrito_federal";"goias";"mato_grosso";"mato_grosso_do_sul"
2000;10;"0,89798019";"0,0";"0,49259419";"3,6487565";"3,1933126";"0,0";"1,38332157";"2,92521643";"591,61367838";"33,59494574";"14,62252323";"12,31769157";"19,57525372";"1,2128664";"12,20847703";"2,27245289";"18,63843441";"108,91785384";"115,56019786";"2158,02460423";"150,80716474";"106,1004417";"78,75016809";"1317,47982051";"154,05057995";"273,00785999";"11,10162341"
2000;11;"0,0";"9,12469307";"73,22761102";"114,9141405";"1,86046095";"6,32587458";"1,36064538";"45,29399465";"281,42058871";"155,14134078";"188,10368531";"226,5039595";"154,47249855";"41,56067116";"56,81458458";"33,25487757";"115,5041575";"797,29888143";"897,1348793";"474,91667389";"168,49766683000001";"107,69156344";"315,08262196";"2,77944809";"21,40810711";"11,83614171";"9,88962788"
2000;12;"0,33499568";"0,0";"2,4805884";"17,15023724";"2,08554744";"0,0";"1,41507723";"10,36247885";"876,110046810002";"12,00080682";"225,08672059";"9,53042272";"24,14789023";"4,25569553";"1,16345059";"5,72407935";"18,40901929";"167,89858093";"596,35296549";"708,70682676";"269,83911769";"381,29975462";"395,5988147";"2,44640522";"56,0232865";"45,12683698";"17,98831342"
2001;1;"0,166442";"0,0";"0,4539056";"2,67319095";"1,53153166";"0,18945825";"1,39363651";"3,44950498";"68,5354238";"9,48612798";"3,12917712";"38,42218145";"23,88122893";"2,31310595";"4,54029751";"0,97202643";"18,08563718";"112,60590826";"1928,46435995";"508,55946631";"151,32976112";"226,61438295";"137,87813125";"9,80547842";"27,55846798";"22,38820094";"8,82064646"
2001;2;"0,0954";"0,0";"7,33985893";"19,6355975";"1,42993044";"0,0072";"0,48304367";"3,18024967";"19,64756458";"20,94684368";"1,11246497";"0,56883252";"13,1831766";"1,67967431";"1,80363684";"1,46603582";"18,49685245";"87,99044795";"11,64747792";"724,63238539";"70,49705672";"77,42592525";"42,75784357";"7,71745769";"11,04633029";"35,02447541";"6,29753446"
2001;3;"0,0988901";"0,042233";"2,81579285";"20,30707389";"1,60944583";"0,0";"0,91251969";"2,96272643";"22,22847641";"19,38502097";"204,80457407";"9,60011859";"25,9858235";"2,55922636";"5,3982288";"1,69535555";"12,36778486";"39,51552824";"22,95751503";"988,80957847";"174,67201527";"104,33689132";"77,81120493";"2,63314918";"25,51119356";"25,73025663";"10,55709167"
2001;4;"0,0723";"0,0";"1,33362776";"5,3690003";"1,61432822";"0,0";"0,75627881";"3,34076771";"39,8089858400001";"63,52487107";"6,68007221";"14,23879803";"26,74719551";"0,85910339";"2,23646248";"5,98364756";"676,04537202";"38,11048646";"17,54061009";"716,4317822";"143,04095056";"122,32582138";"47,15726055";"8,67746298";"10,62547697";"27,8861003";"10,91876297"
2001;5;"1,5542";"0,0";"0,614412";"11,06265658";"2,40138131";"0,0";"0,78895413";"4,03017766000001";"34,16856937";"7,88649203";"1,84138486";"19,27953046";"25,22871798";"2,03088551";"1,93785581";"7,47473653";"205,55570752";"140,94118823";"33,40290451";"720,24110411";"82,85009686";"175,85565467";"58,17967927";"6,4023037";"21,80333693";"22,82481726";"9,34855896"
2001;6;"0,30451752";"0,2758058";"8,10201835";"16,20720398";"11,17188566";"0,0";"0,78591699";"5,40189811";"257,05329774";"10,38920245";"13,26091434";"7,61142668";"197,36839712";"9,00284385";"2,49238471";"93,71274804";"15,4423184";"68,83743341";"761,73884657";"1438,62454701";"89,35992111";"233,77631539";"70,71818888";"5,63701884";"21,63211365";"28,2576555";"13,1251377"
2001;7;"0,05793645";"0,0";"3,76380345";"5,68218864";"2,0202421";"0,0936";"0,98091";"2,3554736";"236,76587471";"136,34966961";"3,82186426";"4,74105086";"19,95477932";"1,00893693";"7,6790795";"0,6580563";"21,23653894";"70,124706";"274,3694414";"973,18995892";"73,90779537";"132,69817158";"414,426483069999";"16,90984002";"33,18671739";"79,14079564";"18,23198767"
2001;8;"0,36452984";"0,0";"40,09473176";"112,25789632";"4,08219357";"3,2929463";"0,31755466";"2,42243994";"372,63578469";"13,21734048";"387,29229274";"3,24253441";"23,94385264";"2,02981217";"2,20226883";"1,75029951";"22,36115748";"102,3262857";"47,09309253";"772,59951809";"128,04064518";"130,56552452";"109,25889881";"3,75219986";"52,80053081";"43,91528485";"11,52161492"
2001;9;"2,71360087";"0,6851664";"1,39396389";"7,66551483";"2,12934477";"0,0";"1,35407461";"3,90711556";"75,87527237";"61,33143249";"2,67374435";"1,95635492";"15,09022117";"1,67280188";"3,43872244";"3,61184158";"21,01701962";"81,80144813";"47,15571327";"813,70990054";"301,81109996";"84,96367045";"90,58193184";"19,51719146";"28,87524301";"155,99585215";"9,37090025"
2001;10;"0,846626";"0,0419664";"17,43634986";"14,78555583";"2,25285498";"0,0657";"1,51651008";"6,35485679";"37,97522443";"18,4150747";"5,52035588";"5,92692468";"37,42661815";"2,01404343";"8,90108383";"3,55657785";"35,19532249";"101,66552955";"175,29749733";"975,13714438";"122,95090886";"96,8544073";"105,1810482";"3,71678079";"32,60449179";"43,96482357";"20,56497658"
2001;11;"0,05708638";"0,7253955";"13,3858159";"338,20349245";"1,79785812";"0,0";"1,35060529";"57,2322439";"30,90949509";"8,84642089";"13,61417773";"13,49361037";"48,21552918";"3,67004967";"1,71228416";"2,01775548";"44,43891854";"133,80332551";"267,55119062";"719,75831773";"88,56144164";"128,37905112";"58,30051689";"1,66462266";"33,88702405";"46,94422177";"19,670951"
2001;12;"0,51566428";"12,87540818";"37,03125132";"71,76380891";"9,98891094";"0,20029";"2,39321103";"25,74782803";"201,62386286";"14,45831372";"66,4960067";"1,71251682";"26,20111517";"1,32951037";"5,20958326";"2,60866106";"14,91923371";"428,13086997";"387,42699357";"1102,87515791";"138,6225149";"229,61212251";"178,90699873";"7,86609758";"36,55540845";"70,07750912";"59,27515799"
2002;1;"0,4081674";"0,0";"37,70427608";"215,16645911";"3,70948285";"0,18";"11,66953035";"2,21005764";"342,11898805";"50,31904064";"5,20414647";"15,94078786";"184,05048357";"1,93849458";"126,05475281";"0,78475731";"156,23186863";"516,53008999";"576,23683828";"1294,78553866";"96,74216462";"98,22167033";"181,26933216";"6,5630698";"55,32473585";"134,56195697";"15,07463433"
2002;2;"40,34367026";"0,0";"0,41553827";"8,75487333";"1,5343552";"0,33817";"1,62438993";"1,42132414";"50,02863847";"169,54554746";"3,76975166";"18,49915";"14,68613581";"4,94158149";"0,61108591";"11,90876627";"16,76937826";"97,9776939";"471,26148088";"848,26351796";"79,63914478";"178,55603604";"115,25188874";"2,61726822";"597,38814686";"34,96492206";"13,94757766"
2002;3;"0,35141941";"0,04462758";"10,88192191";"511,17541608";"1,5003109";"0,2";"3,18528226";"4,78012672";"59,46908207";"5,47699344";"240,93040164";"0,97364447";"71,42612309";"1,62158565";"4,89543108";"4,73550236";"20,75809537";"205,64111779";"122,1988298";"1823,8597863";"99,11664206";"171,70514116";"242,68764881";"4,94959106";"33,83476678";"50,30355833";"14,39110965"
2002;4;"0,74656288";"0,12";"27,88948563";"3,44881124";"2,04090853";"0,0";"1,72957718";"1,9995707";"158,14322519";"156,02558131";"10,12177335";"9,95089949";"26,98742033";"6,0037957";"2,52349955";"3,33309452";"20,58013606";"222,43651063";"257,93847958";"1223,83516888";"146,7405845";"107,81308414";"78,72322554";"5,934325";"26,25360455";"28,5709925";"15,53690324"
2002;5;"0,46296418";"1,34868482";"14,51282808";"10,07228968";"4,85695816";"0,18";"2,67066494";"2,82702829";"82,67677195";"15,28070932";"2,4223286";"0,54025137";"16,7188572";"1,28872271";"17,66923829";"7,37515818";"26,74970576";"116,24953852";"42,96400044";"875,92488476";"103,69524883";"162,1718764";"136,51039161";"7,3783584";"27,19790143";"29,47549758";"13,36549302"
2002;6;"1,59814429";"1,37331197";"2,67213017";"17,66905933";"15,74762111";"0,060345";"6,28270925";"2,68697676";"33,84888888";"9,12188271";"3,77712308";"2,2529871";"27,52143533";"5,88488152";"5,10480502";"5,072359";"42,99606454";"113,9234524";"278,84342667";"1026,18124773";"118,78784183";"210,001996330001";"83,76595428";"10,00429776";"27,85065968";"47,20132826";"20,70894466"
2002;7;"0,81485417";"0,2368";"3,12058231";"13,92062495";"3,70091237";"0,14301472";"5,6860798";"11,42228761";"38,67308225";"11,39756253";"5,03246989";"11,66774047";"20,92725688";"1,94559024";"7,67650247";"0,3602487";"21,71186637";"79,51921811";"388,51530992";"860,623759310001";"188,66144224";"179,1941742";"64,31614295";"2,85119208";"65,64176349";"55,98831646";"20,83246454"
2002;8;"0,31315489";"0,27192";"42,77871963";"7,67879312";"7,53731679";"0,19755";"1,57975069";"32,67491817";"261,3264096";"21,83931203";"4,55913768";"39,33968398";"119,43370335";"2,49240745";"4,58569049";"18,0626958";"142,06596297";"266,47833477";"1556,05788176";"3742,95523253";"158,44804044";"348,67602866";"165,31486304";"3,93639631";"39,40460157";"264,1895131";"66,31400427"
2002;9;"2,061456";"1,34786773";"6,15833357";"63,70899803";"5,97394079";"0,336758";"2,38994865";"6,8849216";"191,23021852";"156,90665003";"6,08659018";"1,23085522";"11,63124527";"4,26821714";"88,5711126";"1,42321092";"40,00785805";"204,07006176";"246,71502631";"887,744431389999";"180,62638122";"408,66382406";"89,20413746";"5,84734206";"34,90529986";"125,65961761";"18,41969509"
2002;10;"0,3240196";"0,07749";"126,05797262";"15,5471545";"7,50916138";"0,29872";"8,2417101";"4,34252929";"62,21916318";"30,61646551";"27,05352393";"1,03128624";"25,83100311";"2,81569525";"8,80040089";"6,2845642";"27,2782857";"243,06562274";"102,13407466";"1477,36562992";"320,73912426";"280,06346064";"124,5358915";"37,98768885";"58,22802195";"116,38351046";"25,48687693"
2002;11;"0,4622399";"0,75720067";"7,73219869";"34,9514471";"1,81965086";"0,05333";"4,65324005";"3,68633591";"22,08745168";"290,81910138";"3,94171543";"1,64117243";"16,42455372";"2,22273797";"7,45215314";"1,56664423";"19,00385551";"168,23219809";"31,45760907";"1133,61007708";"89,79849203";"193,35306265";"644,094355859999";"312,72139053";"15,15812573";"21,093936";"14,36402288"
2002;12;"5,28833076";"1,22143098";"72,40022889";"16,68620674";"119,90656986";"0,1485";"3,83944598";"2,6242501";"435,31047361";"67,18734725";"15,97010064";"1,11840548";"23,1631717";"36,69618297";"6,51615704";"1,84573971";"21,72454465";"580,43599706";"625,25805242";"2375,0649574";"332,84834783";"416,70694045";"187,26315579";"7,65632764";"134,9548859";"170,67861751";"37,70898558"
2003;1;"0,80105766";"0,5907422";"17,76854644";"11,89347738";"9,86953821";"0,30212559";"4,80735339";"5,45957329";"42,55681162";"66,705645";"6,13184683";"1,77235081";"21,64811835";"13,38618616";"6,67832066";"3,48793481";"24,23207968";"119,05616586";"63,70599773";"484,6247712";"252,88977376";"173,93076079";"76,52456921";"13,86881637";"43,69525463";"76,32146448";"25,04391848"
2003;2;"0,03629223";"0,2332913";"5,7738751";"6,23723639";"5,31249392";"0,087904";"4,21279798";"4,51593311";"36,58675909";"8,9236625";"9,17056655";"2,3086091";"17,25980264";"3,24593465";"3,73263553";"2,49827109";"15,79714835";"114,21723074";"50,0067136";"252,48343283";"104,99169529";"120,5013403";"90,14888679";"3,88151201";"34,7739023";"57,27305867";"23,0218261"
2003;3;"0,13193";"0,7802671";"10,37706696";"10,19646582";"2,78695363";"0,1756";"3,12602331";"2,88692933";"43,24235403";"28,23197773";"10,59709152";"1,70791116";"29,4925372";"4,06832697";"2,15695043";"15,16545632";"38,67845804";"92,26161119";"56,27679887";"462,10598031";"194,40225118";"102,43292626";"216,98008865";"6,47414626";"34,38135085";"66,854918";"22,043279"
2003;4;"2,22233837";"0,30079997";"12,76811857";"8,75765905";"6,22227282";"0,34089";"3,41421166";"2,63688924";"39,81652195";"22,75065253";"4,2268438";"2,9117303";"9,77830539";"4,3733518";"2,10155186";"0,14872005";"37,60017887";"97,72312352";"312,82408763";"453,76165047";"102,14522079";"170,00516104";"61,20044838";"8,08267768";"34,47470139";"46,05523672";"32,18427083"
2003;5;"3,47418298";"0,0508192";"8,38845637";"6,51056297";"6,47240135";"0,11564352";"4,09585974";"10,28041316";"42,02769476";"13,97739834";"44,34438131";"4,31724546";"72,51339538";"7,87789128";"6,44403373";"1,4342986";"18,82794243";"252,94459512";"79,2085478";"876,67661055";"209,56481388";"255,9090634";"151,18809792";"8,31482063";"92,92167094";"112,96060765";"43,69103135"
2003;6;"5,4280064";"0,98331152";"3,90844497";"9,40032899";"68,95707201";"0,0";"8,03427446";"3,69740232";"404,14862702";"26,07780719";"9,81157571";"3,67551843";"14,85763151";"2,64479707";"47,04533075";"2,09461256";"32,50844396";"666,75258247";"1272,82880406";"1199,07198309";"211,21030058";"834,10837074";"228,4651902";"5,98723789";"106,86267012";"94,3249538700001";"37,18448445"
2003;7;"0,36380409";"0,04406331";"5,42410502";"12,19020993";"5,13643822";"0,06991367";"1,9706644";"6,28741473";"18,18195758";"34,96095727";"6,9307644";"3,60093487";"14,87282609";"1,37527912";"4,19263873";"2,16677526";"21,69861779";"327,53545964";"81,9622980500001";"291,57720437";"84,07995675";"84,15222187";"83,124684";"2,34712001";"20,86559109";"33,06019389";"12,09739049"
2003;8;"1,887528";"1,12154";"8,45575814";"11,27327842";"6,75939646";"0,1287";"2,81857911";"14,94305559";"48,31016103";"15,58033749";"11,32717013";"8,74488134";"36,03246311";"2,08115389";"2,59936297";"253,50453088";"29,22172095";"363,94841141";"50,0998943";"455,03188329";"147,7602473";"155,01157028";"89,39712529";"9,52916725";"68,94294212";"174,84711311";"26,99584"
2003;9;"0,1204";"1,968";"3,99455554";"10,32984062";"5,45915267";"0,0";"9,386434";"9,3950022";"49,56570129";"57,24530826";"11,00672166";"2,44973271";"25,1391577";"7,42016756";"8,44099423";"2,6916368";"175,27247977";"152,41471023";"74,59188218";"854,85235828";"215,62485917";"220,57987932";"773,24121146";"6,01421306";"408,290543680001";"242,538008";"64,94887623"
2003;10;"0,1261";"0,50559105";"35,09366503";"37,75078516";"185,89076614";"0,11655";"11,15860863";"96,84315454";"265,94679914";"115,81171449";"8,438009";"4,76493931";"301,62284248";"7,86857485";"13,45940733";"2,20153919";"65,76452496";"878,37426901";"1126,14197894";"2501,3367987";"463,796241";"407,42282696";"496,81990142";"37,84349942";"246,28240541";"302,11299121";"60,22638993"
2003;11;"0,04882176";"3,73996";"7,44210104";"16,72821906";"11,46050807";"0,27125407";"681,8186461";"14,18863307";"148,01489455";"15,01783022";"24,49768231";"1,05352302";"35,21478492";"8,30225729";"27,80256658";"2,2212848";"39,18568977";"169,41636993";"39,70486156";"2977,66176196";"480,41745419";"353,95004352";"211,0881289";"3,56278223";"139,6259811";"232,08945241";"96,16261027"
2003;12;"1,2426";"3,1912202";"42,08144235";"622,548569760001";"8,38779454";"0,582";"6,99523294";"7,38398695";"1715,70940341";"221,49632717";"11,55782217";"4,84308436";"24,59438831";"4,93151897";"1,16450149";"2,19878276";"35,46031892";"770,05829513";"245,59463836";"1570,03149205";"174,99425617";"641,43999177";"99,1872771099999";"612,00789117";"179,17835866";"235,68120222";"40,77067585"
2004;1;"4,8485";"1,03619722";"2,5587676";"15,48443709";"7,75235206";"0,0";"16,68844796";"5,15092346";"39,50576725";"54,94389082";"10,31370091";"1,97051907";"29,29283339";"7,1272528";"30,32705936";"0,59035";"16,42696352";"104,40432677";"30,23300654";"272,49527431";"163,5412506";"162,75945993";"70,62322423";"23,63142204";"75,09942814";"119,41381663";"31,35796099"
2004;2;"0,97628724";"0,34068416";"1,51026745";"6,74237876";"6,8457121";"0,0910792";"5,24635861";"1,46836238";"42,28883732";"12,1587826";"11,03997638";"8,82174765";"33,53974455";"2,16876697";"5,15908173";"2,74093392";"16,7506522";"109,93222714";"17,78255337";"221,9381107";"156,26827113";"148,0925829";"65,31073296";"4,90090805";"87,09140381";"130,51964419";"36,3700385"
2004;3;"0,4536942";"0,2106";"0,7975104";"359,1549443";"18,36803013";"0,0";"5,3284866";"1,738879";"142,56061929";"9,1675016";"22,08089141";"0,9209454";"19,69855985";"4,16172557";"1,0438105";"0,83013548";"15,7059653";"241,65079076";"1437,11593279";"2468,74942233";"281,15234373";"168,48946336";"154,31957491";"11,76927478";"127,43625587";"297,38168379";"31,56227722"
2004;4;"1,18617358";"0,28642922";"4,41527208";"6,39138023";"6,90738883";"0,0";"5,5141126";"0,62048695";"31,44636731";"5,17166283";"7,34173309";"0,82871252";"28,28301119";"2,20877215";"2,39991638";"1,87399108";"16,30553012";"467,69635561";"114,49294435";"1445,99501553";"229,74903585";"212,59393921";"99,09287016";"73,38219728";"101,58529687";"182,24424791";"25,92108351"
2004;5;"1,30052687";"2,12625675";"110,33944653";"13,72400891";"9,12605743";"0,2884";"9,73068205";"5,5324863";"43,03183721";"14,25090577";"8,21116856";"88,12825708";"230,55687881";"2,96685648";"19,41600157";"2,12978625";"44,42609022";"126,41408936";"78,9428466";"1233,16476213";"200,93729192";"674,76637567";"128,53323692";"3,84018727";"177,48641535";"199,34451213";"32,72366511"
2004;6;"3,77531273";"1,94157567";"10,56446043";"13,62682338";"21,45653586";"0,1096575";"24,06452613";"4,67518259";"103,04955471";"9,69180267";"11,27074421";"3,95980181";"72,34902977";"8,12910352";"3,01157731";"3,89911264";"87,07719755";"476,29241843";"116,04330329";"948,276570249999";"405,503388150001";"715,75120621";"293,18093325";"7,24603147";"212,55255056";"389,69920341";"90,8308821200001"
2004;7;"0,4531984";"0,13690727";"1,60790656";"4,93936117";"11,06405727";"0,0";"2,51317654";"1,03341526";"26,60966617";"10,07703947";"2,30363538";"1,76477653";"11,98476345";"0,08475572";"2,7713368";"0,52320268";"20,68795444";"71,77795238";"711,34572408";"339,94941169";"82,25135864";"98,89163674";"68,61271241";"1272,22346357";"18,80360127";"36,07706767";"7,47237054"
2004;8;"0,1798388";"2,49704171";"10,429804";"17,71978756";"6,80671343";"0,0";"2,54930815";"1,24038166";"23,30726942";"10,13123132";"4,08494914";"1,59861119";"29,25459283";"1,5963457";"5,43693263";"0,70661";"37,88721993";"117,47806583";"26,77343101";"248,15509306";"86,3504203900001";"118,47414374";"81,55623626";"4,65582002";"17,89369094";"47,22949879";"6,14061218"
2004;9;"0,03";"0,6696211";"12,49931238";"15,42031137";"8,55855867";"0,284";"5,7756712";"0,55077467";"38,45574569";"11,30705189";"18,532096";"2,99451865";"21,90427247";"11,58011474";"2,26597813";"9,05952195";"28,15670421";"149,49776517";"41,39160148";"803,88684109";"186,79129084";"267,3484539";"113,18863294";"5,61422431";"150,78321054";"136,40277235";"37,67354646"
2004;10;"0,025";"2,65864001";"5,43980758";"11,20444794";"9,69667749";"0,0";"20,84178293";"2,52877226";"44,86124013";"45,61026994";"11,73646625";"4,48363239";"21,52723185";"3,28313618";"2,55482362";"4,35573731";"27,22022225";"221,25598914";"374,36104126";"3094,37063556";"289,13110693";"194,56929959";"114,72733404";"9,07540146";"80,3781995";"200,34283714";"33,38340776"
2004;11;"0,5567111";"0,91144223";"4,76713779";"17,01166908";"22,27575831";"0,0";"9,38640663";"3,2061931";"567,1864144";"10,93947199";"9,20883228";"3,73369779";"256,81216909";"5,36121696";"120,82643156";"4,08075699";"30,1617489";"356,98647253";"1308,92771069";"906,62991323";"207,23748317";"274,90179817";"199,8385735";"6,52429074";"140,38372438";"181,25628793";"51,7355656"
2004;12;"1,47472535";"1,37295668";"3,30403469";"9,55851103";"33,40730283";"0,707814";"7,7130771";"2,65809496";"72,1486216";"10,50971315";"10,30267132";"3,8682543";"26,65050491";"7,77305283";"15,73925342";"2,23431534";"45,3630533";"297,2542266";"57,91367725";"2155,64087321";"228,40342199";"243,2845439";"160,10069897";"56,58152512";"119,95653902";"124,49537489";"42,66230608"
2005;1;"2,6140542";"0,72797572";"4,58167058";"12,36734767";"18,73018846";"0,27931168";"9,60192337";"6,30215159";"64,02057464";"16,52517457";"8,91680781";"3,48515927";"33,48897765";"4,6212359";"4,41201939";"3,97226154";"73,18886883";"137,63029462";"65,23908218";"474,2439928";"235,79186215";"184,62774717";"142,39338535";"3,84030306";"65,75476683";"211,16095203";"31,21549995"
2005;2;"0,55577142";"1,41739485";"5,29781783";"133,03654268";"21,35646255";"0,0";"6,63460854";"4,52678223";"50,21774398";"18,79560492";"8,31030655";"1,8310807";"18,3745647";"1,47423559";"3,66339091";"1,3464447";"26,76114718";"126,87204007";"470,72626412";"838,403828700001";"183,25410638";"232,53582937";"84,83054844";"4,21152449";"60,42327257";"68,08417902";"21,62627774"
2005;3;"3,14493084";"1,56995246";"6,02417371";"17,27115644";"10,65996021";"0,4780304";"9,04980571";"4,07518841";"241,01017856";"16,24540064";"6,08835549";"14,91978242";"85,26119027";"1,86763897";"6,62599131";"4,90783905";"45,15139676";"204,75573082";"94,27426327";"1151,73254039";"892,44969852";"225,54661403";"134,97147221";"8,3777469";"51,86966317";"152,14523858";"25,34269902"
2005;4;"1,37415835";"1,2018491";"14,07888595";"21,61467073";"11,22670032";"0,5656896";"7,53434828";"1,87662817";"432,07164773";"98,9644904";"11,63794017";"2,66521491";"172,22434238";"15,72550075";"1,74182108";"1,71613093";"33,06976024";"185,37817515";"351,77012525";"993,220885280001";"337,47162854";"324,08358739";"252,8407361";"8,77871413";"56,67467307";"54,72097591";"20,15980316"
2005;5;"139,73006289";"1,1561065";"92,98364243";"21,11114357";"18,08517362";"0,09713939";"6,83016877";"4,275786";"395,58581293";"14,06986292";"8,77561104";"9,89406409";"35,68519734";"1,87812748";"23,24562971";"5,51641303";"156,4697975";"431,53610465";"956,65300044";"1530,49752006";"350,06688027";"254,76885309";"571,48217648";"14,03881696";"136,24320309";"488,01708811";"16,00897447"
2005;6;"2,52873668";"3,257152";"35,14830225";"24,64242561";"19,50929843";"0,37488072";"9,47248729";"4,19210072";"290,38193881";"29,20493842";"11,52189497";"5,05629452";"53,33581204";"5,55117181";"97,35459514";"1,68035486";"81,45933621";"493,51528433";"1301,18524381";"2163,60429366";"468,27820032";"468,71836533";"499,44016047";"10,53357254";"57,58839612";"53,62558444";"17,71423326"
2005;7;"1,58390961";"0,97633031";"16,23123956";"12,46310096";"9,97225551";"1,3025085";"3,0080637";"4,45515771";"40,73309033";"9,07439673";"7,15465296";"5,16361291";"45,4697365";"1,78052634";"1,13012959";"6,7547639";"66,524842";"321,30086255";"598,42051131";"2386,55982984";"136,42969333";"155,97725272";"106,38546639";"7,49637871";"199,71744548";"25,99693369";"12,73599702"
2005;8;"1,19932012";"1,19806445";"14,25735714";"16,72718649";"9,25030283";"0,0";"4,92361679";"17,9673796";"125,23502985";"170,55839147";"10,88270749";"5,95545101";"25,64441814";"3,39518909";"13,03784713";"2,85624579";"46,56719707";"238,38795922";"193,12073616";"1008,05674942";"165,69760726";"263,81426281";"451,48220175";"7,6793557";"49,30773329";"121,41006529";"13,79961149"
2005;9;"0,95062647";"1,40222034";"22,23800517";"148,18044225";"3,64343888";"0,66193074";"5,4875206";"2,49970371";"50,00259962";"10,43494403";"7,6806477";"4,29945068";"20,7024234";"2,29853912";"8,17608661";"2,26076238";"37,9677684";"175,70475397";"205,56640463";"3067,02005328";"130,23094369";"584,86167998";"103,66297413";"7,66225246";"70,79003649";"71,70177362";"60,28387622"
2005;10;"1,39055309";"1,12529593";"16,41789613";"33,12449321";"9,87104433";"0,05218404";"6,39239923";"8,60549117";"2643,42118982";"162,77009584";"10,33774381";"9,71662276";"19,15278469";"1,17787805";"3,67047946";"2,36495455";"42,28314483";"535,87227495";"1747,99028875";"2648,21748919";"258,10828435";"128,94350398";"1171,32915731";"6,32820805";"76,5016529499999";"130,84904116";"24,0206277"
2005;11;"1,53872454";"1,7062605";"810,55667501";"14,93097433";"9,57511539";"0,08069764";"14,77852758";"2,16886525";"834,27619739";"5,53385521";"8,21223179";"9,20623453";"29,36605452";"6,19090944";"3,1274884";"1,13910523";"66,70503712";"293,54307339";"104,09317046";"2034,05070682";"145,92917261";"493,1422121";"159,89566492";"8,56645997";"59,85057661";"91,70176077";"71,95100325"
2005;12;"1,49671206";"0,86945504";"22,11078911";"13,08301564";"6,24814107";"0,03608982";"9,44617181";"4,63912007";"168,51880378";"24,80795949";"10,64957726";"3,61011085";"35,83317527";"3,47116836";"8,14489607";"88,4754239";"351,12397887";"586,42750194";"180,47838053";"1210,18547016";"337,47523829";"358,62712507";"277,02208597";"8,48529297";"432,1114731";"338,32751862";"119,33863605"
2006;1;"1,4340805";"1,6667642";"4,44547536";"14,17033216";"7,6520343";"1,04101576";"8,96150681";"6,03757822";"80,44167006";"11,54709369";"21,72489205";"3,41151926";"104,20439095";"4,44384448";"146,10397942";"2,39654";"25,67333994";"137,94870719";"353,5912574";"743,54870231";"203,68013769";"209,60493318";"491,92450969";"7,56096662";"101,17395516";"47,64191777";"49,90952617"
2006;2;"1,15332";"3,9241998";"16,16758765";"10,98062414";"13,52572933";"0,01468187";"6,52291341";"2,64663127";"30,62160184";"105,08063694";"10,82856727";"2,06955963";"24,624757";"1,16250835";"1,43459109";"1,65067439";"34,60954473";"120,03636328";"119,87319068";"493,36596763";"250,33436412";"119,18674953";"76,87048923";"3,88730427";"52,60676682";"47,68810654";"18,62894369"
2006;3;"0,68045334";"1,71710702";"80,48588868";"8,92063857";"8,21186239";"0,29127154";"10,40661016";"3,82026205";"34,68662115";"131,66398064";"6,37635522";"29,2859704";"30,25693181";"3,46252846";"7,30733798";"4,91567792";"119,26477786";"147,02076736";"318,70804962";"2207,36974797";"281,49946277";"194,82708256";"96,30622018";"7,44252933";"104,46972566";"49,85088155";"27,92262566"
2006;4;"0,75903167";"0,9533";"18,95462978";"177,59552556";"4,38047426";"0,00502636";"2,93304702";"3,68419406";"482,90858376";"11,96301158";"4,60129565";"3,86251778";"415,61899665";"13,90020392";"1,50859295";"2,67528034";"55,86263492";"285,099505";"399,06219416";"1542,81543744";"370,1372814";"112,45307039";"83,24916816";"4,21591987";"30,09843875";"25,90902084";"25,42490636"
2006;5;"69,98698551";"1,786146";"5,73194257";"10,93489981";"4,64272474";"0,467";"9,95539143";"5,69770876";"33,36477238";"11,70794797";"21,46652085";"5,62749566";"28,5821811";"2,54304669";"1,71985633";"189,31228559";"74,62725318";"300,19094748";"145,55492176";"1131,31166155";"106,54661512";"162,80298619";"191,29588502";"3,52363258";"89,23468929";"19,41062949";"21,72374683"
2006;6;"2,91955523";"1,0850984";"56,0720571";"81,26516687";"5,12441017";"0,03194103";"3,67109854";"2,51340598";"230,86364438";"609,45810567";"11,66573138";"5,51230387";"25,78610298";"1,05917796";"5,28925461";"1,69101885";"75,2604142";"1243,28772381";"1323,12635447";"4045,71093393";"1930,79935203";"1175,46608606";"88,29077597";"4,41589245";"225,92225273";"54,55114026";"14,56531776"
2006;7;"1,45790947";"1,29133";"15,00583069";"22,93487311";"10,85847201";"0,04618446";"4,21094747";"10,10776963";"36,19592067";"18,76539071";"8,02815977";"5,90630664";"63,39046267";"3,17382892";"6,23686579";"2,74141062";"64,77985434";"424,37061887";"178,3850285";"2581,93576601";"187,67720472";"493,34590071";"117,41601079";"8,21523079";"43,42298836";"19,1830411";"97,44708063"
2006;8;"1,52731566";"0,59502439";"85,75282385";"18,89856007";"10,04353053";"0,44038195";"8,87621528";"8,73521397";"148,52634833";"35,07768758";"13,33671993";"2,81664605";"29,12408331";"2,85188715";"4,04337806";"1,05874055";"67,87069179";"955,457114670001";"720,78074463";"5584,72856592001";"223,3324103";"284,1863704";"527,67900759";"5,30691495";"246,36572236";"188,9792042";"46,2604116"
